date,lat,lon,group_size,avg_max_temp,avg_min_temp,avg_mean_temp,avg_total_precip,degree_days
2017-09-06,51.66,-85.9,5,16.2,5.32,10.8,1.12,2.76
2017-09-07,42.28,-82.96,6,17.2667,6.9333,12.1333,2.7333,4.1
2017-09-08,42.28,-82.96,6,17.1833,6.0667,11.6333,0.4333,3.63
2017-09-09,42.28,-82.96,7,18.2286,4.6571,11.4714,0.0,3.44
2017-09-10,51.66,-85.9,5,21.52,4.62,13.1,0.0,5.07
2017-09-11,51.66,-85.9,4,22.4,7.4,14.925,1.675,6.9
2017-09-12,51.66,-85.9,5,25.32,8.82,17.1,0.0,9.07
2017-09-13,51.66,-85.9,6,20.4333,7.4833,13.9833,0.0,5.96
2017-09-14,51.66,-85.9,6,18.2333,7.5,12.8833,4.7,4.87
2017-09-15,51.66,-85.9,6,18.4,7.7,13.0667,1.9333,5.05
2017-09-16,51.66,-85.9,5,18.64,9.34,14.02,10.16,5.99
2017-09-17,42.28,-82.96,6,22.8667,10.5667,16.7333,3.8667,8.72
2017-09-18,51.66,-85.9,5,20.64,9.74,15.2,1.72,7.19
2017-09-19,51.66,-85.9,4,21.65,11.0,16.375,0.25,8.32
2017-09-20,51.66,-85.9,4,24.925,13.375,19.175,0.625,11.15
2017-09-21,51.66,-85.9,3,26.9333,13.3,20.1333,0.0667,12.12
2017-09-22,51.66,-85.9,5,28.0,14.84,21.44,0.44,13.42
2017-09-23,51.66,-85.9,6,27.15,14.7833,21.0,11.1167,12.97
2017-09-24,51.66,-85.9,4,24.575,14.225,19.425,4.125,11.4
2017-09-25,51.66,-85.9,5,24.58,12.76,18.68,0.14,10.67
2017-09-26,51.66,-85.9,5,21.94,11.7,16.86,6.38,8.82
2017-09-27,42.28,-82.96,7,20.2143,10.9714,15.6143,1.7286,7.59
2017-09-28,42.28,-82.96,7,15.6286,5.9143,10.8,0.6143,2.77
2017-09-29,42.28,-82.96,7,14.6857,4.7143,9.7143,6.1286,1.7
2017-09-30,42.28,-82.96,7,15.1286,2.9,9.0429,0.0286,1.01
2017-10-01,51.66,-85.9,5,18.88,1.44,10.2,0.0,2.16
2017-10-02,51.66,-85.9,5,19.74,5.66,12.72,0.56,4.7
2017-10-03,42.28,-82.96,6,22.8667,7.25,15.0833,4.0,7.06
2017-10-04,42.28,-82.96,6,20.85,9.45,15.1833,1.4333,7.15
2017-10-05,42.28,-82.96,6,17.7167,5.1,11.4333,0.6667,3.41
2017-10-06,51.66,-85.9,4,17.425,5.375,11.4,0.525,3.4
2017-10-07,42.28,-82.96,6,22.7333,12.9333,17.85,4.4833,9.83
2017-10-08,42.28,-82.96,6,20.6833,11.95,16.35,0.9833,8.32
2017-10-09,51.66,-85.9,4,17.625,6.9,12.275,6.275,4.26
2017-10-10,51.66,-85.9,6,17.1667,6.2667,11.75,0.0,3.72
2017-10-11,42.28,-82.96,7,13.9857,4.7857,9.3857,6.4857,1.39
2017-10-12,51.66,-85.9,6,14.65,5.5333,10.1167,0.0333,2.09
2017-10-13,51.66,-85.9,5,16.84,8.18,12.54,0.9,4.51
2017-10-14,51.66,-85.9,5,14.24,5.4,9.82,10.2,1.82
2017-10-15,42.28,-82.96,8,15.6,2.4875,9.05,4.45,1.04
2017-10-16,51.66,-85.9,6,9.8167,0.4667,5.1667,0.1833,0.0
2017-10-17,42.28,-82.96,7,16.2714,2.1571,9.2286,0.0286,1.21
2017-10-18,42.28,-82.96,7,20.7,5.4,13.0714,0.0,5.05
2017-10-19,42.28,-82.96,7,16.8714,7.0,11.9571,0.0,3.94
2017-10-20,51.66,-85.9,7,17.6429,1.9571,9.8286,0.1286,1.8
2017-10-21,51.66,-85.9,6,18.9167,5.3,12.1333,1.1333,4.11
2017-10-22,42.28,-82.96,7,21.8571,7.5286,14.7143,0.3571,6.69
2017-10-23,42.28,-82.96,7,18.3571,10.5714,14.5,7.4429,6.46
2017-10-24,42.28,-82.96,7,13.2571,4.7143,9.0,6.6286,0.99
2017-10-25,42.28,-82.96,7,7.1571,0.3429,3.7714,1.8571,0.0
2017-10-26,51.66,-85.9,5,5.14,-1.8,1.68,0.56,0.0
2017-10-27,51.66,-85.9,6,8.5667,-0.3833,4.1,4.9,0.0
2017-10-28,42.28,-82.96,6,5.05,0.9167,3.0,3.5167,0.0
2017-10-29,42.28,-82.96,8,5.0,0.1375,2.5875,0.8875,0.0
2017-10-30,42.28,-82.96,7,5.3286,1.2571,3.3,1.6857,0.0
2017-10-31,42.28,-82.96,7,4.2714,-1.5857,1.3571,1.2857,0.0
2017-11-01,42.28,-82.96,5,4.74,-1.42,1.68,2.26,0.0
2017-11-02,42.28,-82.96,7,9.0857,2.2571,5.6571,15.2714,0.0
2017-11-03,42.28,-82.96,8,4.9625,-2.5625,1.2,2.1375,0.0
2017-11-04,42.28,-82.96,7,3.1571,-4.5571,-0.6857,2.9429,0.0
2017-11-05,42.28,-82.96,7,10.7286,1.7143,6.2286,10.0143,0.0
2017-11-06,51.66,-85.9,6,3.5167,-2.4,0.5667,0.35,0.0
2017-11-07,51.66,-85.9,6,0.4,-7.5,-3.55,0.0333,0.0
2017-11-08,43.14,-80.33,2,7.05,-5.1,1.0,0.2,0.0
2017-11-09,42.28,-82.96,6,-0.65,-11.1167,-5.8833,2.4667,0.0
2017-11-10,51.66,-85.9,6,-5.8833,-15.7333,-10.8333,0.1667,0.0
2017-11-11,42.28,-82.96,5,-0.42,-10.26,-5.38,0.36,0.0
2017-11-12,51.66,-85.9,4,0.95,-4.175,-1.625,0.75,0.0
2017-11-13,51.66,-85.9,5,-0.14,-5.72,-2.94,0.22,0.0
2017-11-14,51.66,-85.9,4,5.925,-2.075,1.95,0.25,0.0
2017-11-15,42.28,-82.96,8,4.425,-3.1,0.6625,6.7875,0.0
2017-11-16,42.28,-82.96,6,3.55,-3.7,-0.0333,1.8667,0.0
2017-11-17,42.28,-82.96,7,1.4143,-6.3714,-2.4857,2.3286,0.0
2017-11-18,42.28,-82.96,5,3.86,-2.34,0.78,22.78,0.0
2017-11-19,42.28,-82.96,7,-2.5429,-7.9143,-5.2429,1.7857,0.0
2017-11-20,42.28,-82.96,6,0.8667,-6.45,-2.7833,0.2167,0.0
2017-11-21,42.28,-82.96,6,2.2167,-5.8167,-1.8,1.75,0.0
2017-11-22,42.28,-82.96,6,-2.55,-7.5667,-5.0833,0.05,0.0
2017-11-23,42.28,-82.96,6,-0.3667,-7.0667,-3.7333,0.6667,0.0
2017-11-24,42.28,-82.96,6,5.8667,-4.0167,0.9333,1.0833,0.0
2017-11-25,42.28,-82.96,5,5.82,-3.1,1.38,1.0,0.0
2017-11-26,42.28,-82.96,7,-1.0,-7.4,-4.1857,0.3857,0.0
2017-11-27,51.66,-85.9,7,-0.2143,-10.8143,-5.5143,0.4,0.0
2017-11-28,42.28,-82.96,7,11.4571,-4.1857,3.6429,0.6,0.0
2017-11-29,51.66,-85.9,6,3.95,-7.5333,-1.7833,0.0,0.0
2017-11-30,42.28,-82.96,7,4.2143,-7.3286,-1.5571,2.6571,0.0
2017-12-01,51.66,-85.9,5,4.22,-5.52,-0.64,0.04,0.0
2017-12-02,51.66,-85.9,6,4.8167,-5.1667,-0.1833,0.0833,0.0
2017-12-03,51.66,-85.9,5,4.32,-6.46,-1.08,0.24,0.0
2017-12-04,42.28,-82.96,7,8.0429,-2.3143,2.8714,5.3714,0.0
2017-12-05,42.28,-82.96,8,8.875,-2.3375,3.2875,8.35,0.0
2017-12-06,42.28,-82.96,9,-0.8778,-6.5,-3.6889,1.0444,0.0
2017-12-07,42.28,-82.96,8,-5.5,-10.0625,-7.8125,1.4875,0.0
2017-12-08,42.28,-82.96,7,-4.6286,-10.1429,-7.4143,3.4143,0.0
2017-12-09,51.66,-85.9,5,-8.5,-14.12,-11.34,1.4,0.0
2017-12-10,42.28,-82.96,7,-9.1,-17.5286,-13.3571,1.3,0.0
2017-12-11,42.28,-82.96,8,-9.7375,-17.1375,-13.4625,3.8875,0.0
2017-12-12,42.28,-82.96,7,-9.3714,-17.8714,-13.6286,3.8571,0.0
2017-12-13,51.66,-85.9,7,-12.8571,-21.1286,-17.0143,0.7143,0.0
2017-12-14,51.66,-85.9,7,-13.2857,-22.7429,-18.0571,0.2857,0.0
2017-12-15,42.28,-82.96,9,-9.8222,-19.1889,-14.5333,5.1778,0.0
2017-12-16,42.28,-82.96,9,-9.6444,-20.2222,-14.9556,1.2667,0.0
2017-12-17,42.28,-82.96,9,-5.7,-19.5778,-12.6667,0.0667,0.0
2017-12-18,42.28,-82.96,7,1.1714,-7.5,-3.1857,1.0143,0.0
2017-12-19,42.28,-82.96,9,3.1667,-5.6556,-1.2444,1.1556,0.0
2017-12-20,42.28,-82.96,9,-5.0222,-13.1,-9.0889,0.0556,0.0
2017-12-21,42.28,-82.96,9,-8.9444,-16.2556,-12.6222,0.9889,0.0
2017-12-22,42.28,-82.96,9,-6.4889,-15.1778,-10.8556,0.8556,0.0
2017-12-23,42.28,-82.96,7,-2.2,-9.0,-5.6143,1.4857,0.0
2017-12-24,51.66,-85.9,7,-11.7143,-21.4714,-16.6143,2.2429,0.0
2017-12-25,42.28,-82.96,8,-10.0125,-19.025,-14.5375,2.55,0.0
2017-12-26,51.66,-85.9,7,-17.9571,-25.6143,-21.8143,1.5429,0.0
2017-12-27,42.28,-82.96,8,-17.8625,-27.8875,-22.8875,0.075,0.0
2017-12-28,42.28,-82.96,8,-16.5,-29.45,-23.0125,0.15,0.0
2017-12-29,51.66,-85.9,7,-15.2429,-24.7,-20.0143,1.7,0.0
2017-12-30,51.66,-85.9,7,-15.4714,-23.8571,-19.6857,2.1,0.0
2017-12-31,42.28,-82.96,8,-19.7,-29.275,-24.5125,0.15,0.0
2018-01-01,42.28,-82.96,9,-13.5,-26.9333,-20.2556,0.5333,0.0
2018-01-02,42.28,-82.96,7,-11.6,-21.4857,-16.5571,0.6286,0.0
2018-01-03,42.28,-82.96,8,-13.0625,-21.3125,-17.2125,2.3625,0.0
2018-01-04,42.28,-82.96,8,-18.1375,-26.3875,-22.2875,0.775,0.0
2018-01-05,42.28,-82.96,8,-20.9875,-28.025,-24.5375,0.3125,0.0
2018-01-06,42.28,-82.96,8,-16.825,-29.1375,-22.9875,0.2625,0.0
2018-01-07,51.66,-85.9,7,-5.8,-22.1,-13.9714,5.1571,0.0
2018-01-08,51.66,-85.9,8,-1.525,-7.8125,-4.7,3.8875,0.0
2018-01-09,42.28,-82.96,8,-1.75,-10.6125,-6.2,0.0,0.0
2018-01-10,42.28,-82.96,9,4.5556,-9.1444,-2.3111,1.4778,0.0
2018-01-11,51.66,-85.9,6,3.7667,-5.8,-1.0167,10.6833,0.0
2018-01-12,51.66,-85.9,6,-3.4,-20.0667,-11.75,6.35,0.0
2018-01-13,51.66,-85.9,7,-16.9,-26.1714,-21.5571,0.3143,0.0
2018-01-14,42.28,-82.96,9,-10.8667,-23.8556,-17.3889,0.5,0.0
2018-01-15,42.28,-82.96,9,-10.0333,-16.2556,-13.1556,1.4333,0.0
2018-01-16,42.28,-82.96,10,-8.43,-19.12,-13.8,0.38,0.0
2018-01-17,42.28,-82.96,9,-6.1111,-17.2333,-11.7,0.0778,0.0
2018-01-18,42.28,-82.96,9,-6.8,-14.2333,-10.5333,0.1444,0.0
2018-01-19,42.28,-82.96,8,-0.475,-7.1125,-3.825,0.6875,0.0
2018-01-20,42.28,-82.96,7,0.8429,-5.9857,-2.5857,0.0714,0.0
2018-01-21,42.28,-82.96,8,-3.675,-10.6,-7.15,0.1875,0.0
2018-01-22,42.28,-82.96,9,-5.5111,-11.5778,-8.5333,8.4111,0.0
2018-01-23,51.66,-85.9,8,-6.1375,-17.175,-11.6625,2.55,0.0
2018-01-24,42.28,-82.96,9,-9.3222,-19.4556,-14.4111,0.5889,0.0
2018-01-25,42.28,-82.96,9,-6.4333,-17.4667,-11.9778,0.1889,0.0
2018-01-26,42.28,-82.96,9,3.2444,-8.6333,-2.7,0.1111,0.0
2018-01-27,51.66,-85.9,9,3.4889,-7.6333,-2.0667,0.6222,0.0
2018-01-28,42.28,-82.96,10,-4.8,-12.87,-8.85,0.04,0.0
2018-01-29,42.28,-82.96,10,-10.4,-17.69,-14.06,1.84,0.0
2018-01-30,42.28,-82.96,10,-10.98,-21.35,-16.2,0.78,0.0
2018-01-31,42.28,-82.96,9,-1.4778,-17.3556,-9.4556,3.1556,0.0
2018-02-01,42.28,-82.96,9,-6.8444,-19.7,-13.3,1.5111,0.0
2018-02-02,42.28,-82.96,8,-15.3375,-23.9125,-19.65,0.4625,0.0
2018-02-03,51.66,-85.9,8,-11.7375,-22.5625,-17.1875,3.6875,0.0
2018-02-04,42.28,-82.96,9,-10.8222,-23.1778,-17.0222,3.3444,0.0
2018-02-05,42.28,-82.96,8,-11.6375,-24.275,-17.9875,0.35,0.0
2018-02-06,42.28,-82.96,8,-12.65,-24.7375,-18.725,0.3375,0.0
2018-02-07,42.28,-82.96,8,-11.1,-23.5875,-17.3625,1.15,0.0
2018-02-08,42.28,-82.96,7,-12.5429,-24.3429,-18.4571,0.8571,0.0
2018-02-09,51.66,-85.9,8,-10.0375,-23.925,-17.0125,0.775,0.0
2018-02-10,51.66,-85.9,8,-10.0375,-18.8875,-14.4875,1.0,0.0
2018-02-11,42.28,-82.96,8,-7.75,-20.05,-13.9125,3.775,0.0
2018-02-12,42.28,-82.96,9,-10.6111,-20.9222,-15.7889,0.0444,0.0
2018-02-13,42.28,-82.96,9,-4.2,-21.0667,-12.6667,0.2111,0.0
2018-02-14,42.28,-82.96,8,0.4,-10.0875,-4.8625,0.2875,0.0
2018-02-15,42.28,-82.96,8,-1.7625,-10.1375,-5.95,0.6,0.0
2018-02-16,51.66,-85.9,8,-7.9375,-19.4875,-13.725,0.0,0.0
2018-02-17,42.28,-82.96,8,-3.6625,-15.8875,-9.8,0.9125,0.0
2018-02-18,42.28,-82.96,9,-5.5222,-13.6667,-9.6222,0.8111,0.0
2018-02-19,42.28,-82.96,8,-4.0375,-12.85,-8.4375,3.9125,0.0
2018-02-20,51.66,-85.9,7,-6.9857,-18.1286,-12.5714,11.4571,0.0
2018-02-21,42.28,-82.96,7,1.0,-14.3143,-6.6714,2.7,0.0
2018-02-22,42.28,-82.96,7,-1.4857,-14.4,-7.9571,0.0,0.0
2018-02-23,42.28,-82.96,8,0.6625,-9.3875,-4.375,3.175,0.0
2018-02-24,42.28,-82.96,9,0.0222,-11.9667,-5.9889,0.3222,0.0
2018-02-25,42.28,-82.96,8,3.1125,-3.55,-0.225,5.7625,0.0
2018-02-26,42.28,-82.96,9,1.1889,-6.4333,-2.6222,0.0667,0.0
2018-02-27,42.28,-82.96,9,5.0667,-7.3,-1.1222,0.4222,0.0
2018-02-28,42.28,-82.96,9,2.4333,-6.8778,-2.2333,1.4333,0.0
2018-03-01,51.66,-85.9,8,-1.825,-10.8375,-6.35,0.05,0.0
2018-03-02,42.28,-82.96,8,-1.425,-13.2625,-7.375,0.0,0.0
2018-03-03,42.28,-82.96,9,-0.7667,-12.3444,-6.5778,0.0,0.0
2018-03-04,42.28,-82.96,9,-2.4667,-12.8556,-7.6778,0.0,0.0
2018-03-05,42.28,-82.96,9,-2.6222,-13.0667,-7.8667,0.0,0.0
2018-03-06,42.28,-82.96,8,-4.1875,-10.325,-7.2875,1.05,0.0
2018-03-07,42.28,-82.96,9,-1.0222,-7.1667,-4.1,1.5222,0.0
2018-03-08,42.28,-82.96,8,-1.3375,-7.075,-4.2375,0.3875,0.0
2018-03-09,42.28,-82.96,8,-1.5375,-6.7375,-4.15,0.5375,0.0
2018-03-10,51.66,-85.9,8,-2.4375,-12.25,-7.3625,0.0,0.0
2018-03-11,42.28,-82.96,9,0.1556,-13.4778,-6.6889,0.1333,0.0
2018-03-12,42.28,-82.96,9,-0.9667,-10.1222,-5.5778,0.4667,0.0
2018-03-13,42.28,-82.96,9,-2.1556,-9.8333,-6.0222,0.8778,0.0
2018-03-14,42.28,-82.96,9,0.5556,-10.4444,-4.9889,0.3111,0.0
2018-03-15,42.28,-82.96,9,-3.0556,-13.3444,-8.2222,0.0222,0.0
2018-03-16,42.28,-82.96,9,-1.2222,-15.8333,-8.5556,0.0222,0.0
2018-03-17,42.28,-82.96,9,-3.5444,-14.5222,-9.0444,0.0,0.0
2018-03-18,42.28,-82.96,9,-0.5333,-14.6222,-7.5889,0.0,0.0
2018-03-19,42.28,-82.96,9,-4.3667,-16.5111,-10.4556,0.0,0.0
2018-03-20,42.28,-82.96,9,-2.7778,-17.4556,-10.1333,0.0,0.0
2018-03-21,42.28,-82.96,9,-0.7333,-14.7444,-7.7444,0.0,0.0
2018-03-22,42.28,-82.96,9,1.7111,-13.2444,-5.7889,0.0,0.0
2018-03-23,42.28,-82.96,9,-1.1889,-11.5778,-6.4111,0.0,0.0
2018-03-24,42.28,-82.96,9,-1.9333,-15.4778,-8.7222,0.0,0.0
2018-03-25,42.28,-82.96,9,2.8111,-13.5889,-5.4111,0.0,0.0
2018-03-26,42.28,-82.96,8,7.1,-3.95,1.575,0.2875,0.0
2018-03-27,42.28,-82.96,8,4.9125,-0.95,1.9875,4.6625,0.0
2018-03-28,42.28,-82.96,8,6.2375,-4.0625,1.0875,0.0,0.0
2018-03-29,42.28,-82.96,9,2.1778,-7.4778,-2.6444,3.8,0.0
2018-03-30,51.66,-85.9,7,-3.4143,-13.0429,-8.2429,0.0286,0.0
2018-03-31,42.28,-82.96,8,0.675,-11.8625,-5.6,2.4125,0.0
2018-04-01,42.28,-82.96,9,-2.4222,-12.5556,-7.5111,0.2111,0.0
2018-04-02,51.66,-85.9,8,-3.875,-15.25,-9.6,0.025,0.0
2018-04-03,42.28,-82.96,9,-0.8889,-11.6889,-6.2889,7.4222,0.0
2018-04-04,42.28,-82.96,9,-2.8,-13.5667,-8.2,4.5556,0.0
2018-04-05,42.28,-82.96,9,-0.6778,-16.8778,-8.8,0.0667,0.0
2018-04-06,42.28,-82.96,9,-1.7111,-9.9444,-5.8556,3.5,0.0
2018-04-07,42.28,-82.96,8,-2.7,-10.95,-6.85,0.5375,0.0
2018-04-08,42.28,-82.96,6,-1.0667,-12.8167,-6.9667,0.0,0.0
2018-04-09,42.28,-82.96,7,1.7286,-11.5857,-4.9571,0.0,0.0
2018-04-10,42.28,-82.96,8,4.25,-9.0125,-2.3875,0.05,0.0
2018-04-11,42.28,-82.96,8,4.1,-6.575,-1.25,0.8875,0.0
2018-04-12,42.28,-82.96,8,6.55,-6.5375,-0.0,3.1125,0.0
2018-04-13,42.28,-82.96,8,3.0,-6.8625,-1.95,3.9125,0.0
2018-04-14,42.28,-82.96,8,-0.5375,-9.4625,-5.0125,10.025,0.0
2018-04-15,42.28,-82.96,8,-0.825,-7.8625,-4.35,16.6875,0.0
2018-04-16,42.28,-82.96,8,0.0,-4.7875,-2.4,10.125,0.0
2018-04-17,42.28,-82.96,7,1.2857,-3.3143,-1.0143,1.7714,0.0
2018-04-18,42.28,-82.96,6,4.2,-3.1833,0.5167,0.2333,0.0
2018-04-19,42.28,-82.96,9,5.4111,-5.1889,0.1111,0.0333,0.0
2018-04-20,42.28,-82.96,9,8.4889,-5.9333,1.2889,0.0,0.0
2018-04-21,42.28,-82.96,9,11.2222,-5.1556,3.0556,0.0,0.0
2018-04-22,42.28,-82.96,8,14.25,-3.125,5.575,0.0,0.0
2018-04-23,42.28,-82.96,8,16.0,-0.1875,7.925,0.0,0.0
2018-04-24,51.66,-85.9,8,11.3875,-0.5,5.4625,1.8,0.0
2018-04-25,42.28,-82.96,9,8.2778,-1.8,3.2667,6.7,0.0
2018-04-26,42.28,-82.96,9,9.6222,-2.7889,3.4333,0.9,0.0
2018-04-27,42.28,-82.96,8,10.55,-2.0625,4.2625,1.5625,0.0
2018-04-28,42.28,-82.96,8,4.5,-5.5875,-0.55,0.9125,0.0
2018-04-29,42.28,-82.96,8,10.9125,-3.8625,3.55,0.0,0.0
2018-04-30,42.28,-82.96,7,17.2,-0.6286,8.3143,0.2,0.29
2018-05-01,42.28,-82.96,7,17.7143,2.7143,10.2429,3.6857,2.21
2018-05-02,42.28,-82.96,8,12.7625,3.25,8.0125,2.75,0.01
2018-05-03,42.28,-82.96,8,13.9625,2.9,8.45,3.1375,0.43
2018-05-04,51.66,-85.9,6,13.8667,1.3167,7.6167,10.35,0.0
2018-05-05,42.28,-82.96,7,17.8571,3.6571,10.7857,0.0286,2.76
2018-05-06,42.28,-82.96,8,13.325,1.5625,7.45,0.475,0.0
2018-05-07,42.28,-82.96,6,19.0333,1.1167,10.1167,0.0,2.08
2018-05-08,42.28,-82.96,7,18.3,3.3714,10.8571,0.0,2.84
2018-05-09,42.28,-82.96,8,20.85,4.6375,12.75,2.2875,4.74
2018-05-10,42.28,-82.96,7,14.5143,2.2429,8.4,1.6714,0.38
2018-05-11,51.66,-85.9,6,11.35,-2.5167,4.4333,0.0,0.0
2018-05-12,42.28,-82.96,7,14.7571,-1.1,6.8429,3.3714,0.0
2018-05-13,42.28,-82.96,7,20.0,3.8,11.9429,2.0143,3.9
2018-05-14,42.28,-82.96,6,21.8167,5.8333,13.8333,1.7667,5.83
2018-05-15,42.28,-82.96,6,17.4333,5.8833,11.6667,6.95,3.66
2018-05-16,42.28,-82.96,7,17.9,2.6,10.2714,0.0714,2.25
2018-05-17,42.28,-82.96,6,14.9,2.5667,8.75,0.0,0.73
2018-05-18,42.28,-82.96,7,16.8571,4.3143,10.6,2.3714,2.59
2018-05-19,42.28,-82.96,8,16.775,6.825,11.8125,11.7,3.8
2018-05-20,42.28,-82.96,8,18.4375,5.2,11.8125,0.025,3.82
2018-05-21,42.28,-82.96,8,23.3875,4.35,13.8875,1.425,5.87
2018-05-22,42.28,-82.96,8,20.6375,7.775,14.225,3.7,6.21
2018-05-23,42.28,-82.96,8,23.4375,6.675,15.0625,0.0,7.06
2018-05-24,42.28,-82.96,8,28.275,8.725,18.525,0.0875,10.5
2018-05-25,42.28,-82.96,7,25.7714,12.9143,19.3571,6.7714,11.34
2018-05-26,42.28,-82.96,7,21.1714,11.0143,16.1143,0.9429,8.09
2018-05-27,42.28,-82.96,8,27.625,12.6125,20.1375,0.2,12.12
2018-05-28,42.28,-82.96,8,27.775,13.75,20.775,0.325,12.76
2018-05-29,42.28,-82.96,8,26.8125,12.425,19.625,0.0,11.62
2018-05-30,42.28,-82.96,7,30.4429,15.7571,23.1286,1.5714,15.1
2018-05-31,42.28,-82.96,8,25.7375,14.8875,20.325,10.3375,12.31
2018-06-01,42.28,-82.96,8,20.7875,9.3375,15.0875,0.025,7.06
2018-06-02,42.28,-82.96,8,19.8875,7.1,13.5,0.0,5.49
2018-06-03,42.28,-82.96,8,20.6375,9.1625,14.9125,6.3625,6.9
2018-06-04,42.28,-82.96,6,16.4167,10.1667,13.3,4.6,5.29
2018-06-05,42.28,-82.96,7,15.1143,8.3429,11.7429,0.1714,3.73
2018-06-06,42.28,-82.96,8,17.0125,6.7,11.875,2.3,3.86
2018-06-07,42.28,-82.96,8,22.625,9.6625,16.15,0.3625,8.14
2018-06-08,42.28,-82.96,8,23.6875,9.5375,16.625,0.0,8.61
2018-06-09,51.66,-85.9,7,23.2714,9.7714,16.5429,0.0,8.52
2018-06-10,42.28,-82.96,8,23.55,10.7875,17.175,0.15,9.17
2018-06-11,42.28,-82.96,8,24.6875,9.75,17.2375,0.0125,9.22
2018-06-12,42.28,-82.96,8,25.9375,9.45,17.7125,2.125,9.69
2018-06-13,42.28,-82.96,6,25.3167,13.0333,19.2,4.2833,11.18
2018-06-14,42.28,-82.96,7,24.2,10.0,17.1,0.0429,9.1
2018-06-15,42.28,-82.96,8,25.3875,9.7625,17.5875,0.0125,9.57
2018-06-16,42.28,-82.96,8,28.1,12.25,20.1875,1.275,12.18
2018-06-17,42.28,-82.96,7,29.0857,15.5429,22.3429,0.1143,14.31
2018-06-18,42.28,-82.96,7,27.7286,14.8571,21.3143,9.1143,13.29
2018-06-19,42.28,-82.96,8,24.8625,10.9375,17.9125,0.725,9.9
2018-06-20,42.28,-82.96,7,24.2,10.7857,17.5143,2.0,9.49
2018-06-21,42.28,-82.96,8,23.3125,8.2125,15.7875,0.0,7.76
2018-06-22,42.28,-82.96,8,24.1625,10.5875,17.3875,1.8125,9.38
2018-06-23,42.28,-82.96,8,20.5,12.775,16.6625,5.375,8.64
2018-06-24,42.28,-82.96,7,20.4571,11.2,15.8429,5.0571,7.83
2018-06-25,42.28,-82.96,8,22.875,8.15,15.5375,0.0,7.51
2018-06-26,42.28,-82.96,8,25.75,8.575,17.175,0.0,9.16
2018-06-27,42.28,-82.96,8,25.3,13.6375,19.5,4.5875,11.47
2018-06-28,42.28,-82.96,8,28.175,16.35,22.3,0.0,14.26
2018-06-29,42.28,-82.96,8,30.1875,14.7,22.45,3.5875,14.44
2018-06-30,42.28,-82.96,8,28.1,18.05,23.075,0.6375,15.08
2018-07-01,42.28,-82.96,8,29.9625,19.9125,24.95,5.75,16.94
2018-07-02,42.28,-82.96,7,29.1143,17.5857,23.3571,0.4143,15.35
2018-07-03,42.28,-82.96,8,29.375,14.9125,22.1625,0.025,14.14
2018-07-04,42.28,-82.96,8,30.8,16.2625,23.5625,0.0,15.53
2018-07-05,42.28,-82.96,8,29.825,16.175,23.0125,2.675,15.0
2018-07-06,43.14,-80.33,3,23.6,13.1,18.3333,0.0,10.35
2018-07-07,42.28,-82.96,7,26.5143,11.8,19.1857,0.0,11.16
2018-07-08,42.28,-82.96,7,28.0714,13.8857,20.9857,0.0,12.98
2018-07-09,42.28,-82.96,7,29.0571,14.9571,22.0143,0.1714,14.01
2018-07-10,42.28,-82.96,7,27.4143,14.9,21.1571,0.0,13.16
2018-07-11,42.28,-82.96,7,27.7143,11.7429,19.7571,0.0,11.73
2018-07-12,42.28,-82.96,8,26.5375,13.9125,20.2625,0.85,12.23
2018-07-13,42.28,-82.96,8,28.3875,17.3875,22.9,2.6,14.89
2018-07-14,42.28,-82.96,8,29.1125,17.55,23.3375,0.675,15.33
2018-07-15,42.28,-82.96,7,31.0857,17.9571,24.5429,0.0571,16.52
2018-07-16,42.28,-82.96,7,29.2286,17.7,23.4857,7.1571,15.46
2018-07-17,42.28,-82.96,8,24.375,12.125,18.2875,0.0,10.25
2018-07-18,42.28,-82.96,7,25.2286,10.4,17.8429,0.4714,9.81
2018-07-19,42.28,-82.96,7,27.6,12.5143,20.0857,0.1429,12.06
2018-07-20,42.28,-82.96,8,28.725,14.025,21.3875,2.275,13.38
2018-07-21,42.28,-82.96,8,25.125,17.825,21.4875,0.65,13.48
2018-07-22,42.28,-82.96,9,23.5,14.8111,19.1778,5.9222,11.16
2018-07-23,42.28,-82.96,9,27.0444,15.8778,21.4778,4.3333,13.46
2018-07-24,42.28,-82.96,9,27.5111,17.1222,22.3444,3.5333,14.32
2018-07-25,42.28,-82.96,7,26.3857,14.9714,20.7,0.0,12.68
2018-07-26,42.28,-82.96,8,23.175,13.1875,18.1875,8.925,10.18
2018-07-27,42.28,-82.96,8,23.2625,12.9625,18.125,0.9375,10.11
2018-07-28,42.28,-82.96,8,22.875,10.95,16.9125,1.0875,8.91
2018-07-29,42.28,-82.96,8,25.4375,11.75,18.5875,3.8625,10.59
2018-07-30,42.28,-82.96,6,25.65,11.95,18.8333,0.5333,10.8
2018-07-31,42.28,-82.96,7,25.8429,12.6286,19.2571,10.0286,11.24
2018-08-01,42.28,-82.96,8,20.675,13.3,17.0,2.925,8.99
2018-08-02,42.28,-82.96,8,24.3625,12.1375,18.2625,0.025,10.25
2018-08-03,42.28,-82.96,9,25.5556,13.7778,19.6778,0.0,11.67
2018-08-04,42.28,-82.96,9,27.5333,13.4556,20.5,1.3667,12.49
